key,comp_level,set_number,match_number,team_key,r1,r2,r3,b1,b2,b3,alliance,scouterName,a_startPos,a_hit_robot,a_Climb,a_sideClimb,a_scoringTime,a_scoringTime_segments,a_ferryTime,a_ferryTime_segments,a_planner,a_hit_fieldPart,time_broken,t_scoringTime,t_scoringTime_segments,t_NZferryTime,t_NZferryTime_segments,t_OZferryTime,t_OZferryTime_segments,time_beached,end_Climb,end_sideClimb,defense_NZ,defense_AZ,defense_OZ,defense_bumpTrench,defense_skill,drive_skill,alliance_rank,a_Notes,active_Notes,inactive_Notes,ba_redscore,ba_score,ba_bluescore,ba_winning_alliance,ba_adjustPoints,ba_autoTowerPoints,ba_autoTowerRobot1,ba_autoTowerRobot2,ba_autoTowerRobot3,ba_endGameTowerPoints,ba_endGameTowerRobot1,ba_endGameTowerRobot2,ba_endGameTowerRobot3,ba_energizedAchieved,ba_foulPoints,ba_g206Penalty,ba_majorFoulCount,ba_minorFoulCount,ba_penalties,ba_rp,ba_superchargedAchieved,ba_totalAutoPoints,ba_totalPoints,ba_totalTeleopPoints,ba_totalTowerPoints,ba_traversalAchieved
2026pncmp_qm79,qm,1,79,frc4488,frc4488,frc4061,frc2412,frc2471,frc10079,frc8896,red,Meri H,depotWall1,0,0,0,7.433,"{""version"":1,""segments"":[{""start"":1775869174080,""stop"":1775869177917},{""start"":1775869178267,""stop"":1775869178806},{""start"":1775869184369,""stop"":1775869187426}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,22.716,"{""version"":1,""segments"":[{""start"":1775869203384,""stop"":1775869206267},{""start"":1775869217182,""stop"":1775869218238},{""start"":1775869218612,""stop"":1775869218692},{""start"":1775869220233,""stop"":1775869222234},{""start"":1775869222333,""stop"":1775869223006},{""start"":1775869223065,""stop"":1775869223895},{""start"":1775869251945,""stop"":1775869255069},{""start"":1775869265174,""stop"":1775869266305},{""start"":1775869268123,""stop"":1775869268567},{""start"":1775869271066,""stop"":1775869274119},{""start"":1775869274459,""stop"":1775869274608},{""start"":1775869290755,""stop"":1775869291145},{""start"":1775869301471,""stop"":1775869304535},{""start"":1775869304645,""stop"":1775869304997},{""start"":1775869305209,""stop"":1775869305640},{""start"":1775869305689,""stop"":1775869305841},{""start"":1775869305879,""stop"":1775869306340},{""start"":1775869318577,""stop"":1775869319701},{""start"":1775869319937,""stop"":1775869320227},{""start"":1775869327880,""stop"":1775869328838},{""start"":1775869329147,""stop"":1775869329217}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,.5,1,,"Always shot against the hub, unless there was a defense bot parked there.",Just collected fuel during inactive,362,362,264,red,0,0,None,None,None,0,None,None,None,1,15,0,0,0,None,4,0,76,362,271,0,0
2026pncmp_qm79,qm,1,79,frc4061,frc4488,frc4061,frc2412,frc2471,frc10079,frc8896,red,Hendrix DAY,middle3,0,0,0,0.786,"{""version"":1,""segments"":[{""start"":1775869182394,""stop"":1775869183180}]}",0,"{""version"":1,""segments"":[]}",Other,0,0,0,"{""version"":1,""segments"":[]}",0.679,"{""version"":1,""segments"":[{""start"":1775869359995,""stop"":1775869360674}]}",0,"{""version"":1,""segments"":[]}",0,0,0,1,0,1,1,0,-.5,1,No auto,"focused on defense and preventing ferrying, ferried a little bit by moving fuel with bumper","Played good defense and prevented lots of scoring, were able to slow the other teams down on the bump, were really effective against the dumper bot, arrowdynamics, but not as effective against mean machine. ",362,362,264,red,0,0,None,None,None,0,None,None,None,1,15,0,0,0,None,4,0,76,362,271,0,0
2026pncmp_qm79,qm,1,79,frc2412,frc4488,frc4061,frc2412,frc2471,frc10079,frc8896,red,Adam M,outpostWall5,0,0,0,3.974,"{""version"":1,""segments"":[{""start"":1775869180340,""stop"":1775869180489},{""start"":1775869184431,""stop"":1775869188256}]}",0,"{""version"":1,""segments"":[]}",Other,0,0,28.368,"{""version"":1,""segments"":[{""start"":1775869213997,""stop"":1775869215833},{""start"":1775869231532,""stop"":1775869231982},{""start"":1775869232138,""stop"":1775869232387},{""start"":1775869232577,""stop"":1775869232886},{""start"":1775869233076,""stop"":1775869236274},{""start"":1775869240329,""stop"":1775869241196},{""start"":1775869242510,""stop"":1775869242858},{""start"":1775869243476,""stop"":1775869243917},{""start"":1775869271592,""stop"":1775869277286},{""start"":1775869278669,""stop"":1775869283653},{""start"":1775869303505,""stop"":1775869304865},{""start"":1775869311857,""stop"":1775869316013},{""start"":1775869323502,""stop"":1775869325329},{""start"":1775869326262,""stop"":1775869326812},{""start"":1775869328142,""stop"":1775869329571},{""start"":1775869343079,""stop"":1775869343749}]}",1.446,"{""version"":1,""segments"":[{""start"":1775869246427,""stop"":1775869246637},{""start"":1775869247366,""stop"":1775869247572},{""start"":1775869259658,""stop"":1775869260688}]}",0,"{""version"":1,""segments"":[]}",4.799999999999999,0,0,0,0,0,0,x,-.5,2,"good auto, scored on both loads","great scoring, able to score consistently and quickly while moving and collecting",worked on collecting and getting ,362,362,264,red,0,0,None,None,None,0,None,None,None,1,15,0,0,0,None,4,0,76,362,271,0,0
2026pncmp_qm79,qm,1,79,frc2471,frc4488,frc4061,frc2412,frc2471,frc10079,frc8896,blue,,depotWall1,0,0,0,7.477,"{""version"":1,""segments"":[{""start"":1775869177947,""stop"":1775869181450},{""start"":1775869187144,""stop"":1775869191118}]}",0,"{""version"":1,""segments"":[]}",,0,0,33.388,"{""version"":1,""segments"":[{""start"":1775869236036,""stop"":1775869236087},{""start"":1775869238295,""stop"":1775869248632},{""start"":1775869248985,""stop"":1775869250431},{""start"":1775869251761,""stop"":1775869251786},{""start"":1775869252042,""stop"":1775869252450},{""start"":1775869253524,""stop"":1775869253610},{""start"":1775869253792,""stop"":1775869253840},{""start"":1775869253973,""stop"":1775869254022},{""start"":1775869254140,""stop"":1775869254202},{""start"":1775869254729,""stop"":1775869254759},{""start"":1775869262270,""stop"":1775869262308},{""start"":1775869262871,""stop"":1775869262922},{""start"":1775869263369,""stop"":1775869263478},{""start"":1775869263922,""stop"":1775869264107},{""start"":1775869264468,""stop"":1775869264649},{""start"":1775869286836,""stop"":1775869287635},{""start"":1775869287764,""stop"":1775869288104},{""start"":1775869290155,""stop"":1775869295477},{""start"":1775869296873,""stop"":1775869297063},{""start"":1775869297341,""stop"":1775869297422},{""start"":1775869297613,""stop"":1775869298521},{""start"":1775869299112,""stop"":1775869299230},{""start"":1775869299473,""stop"":1775869299511},{""start"":1775869299842,""stop"":1775869300000},{""start"":1775869300822,""stop"":1775869302776},{""start"":1775869303076,""stop"":1775869303455},{""start"":1775869304177,""stop"":1775869305374},{""start"":1775869305699,""stop"":1775869306303},{""start"":1775869308992,""stop"":1775869309000},{""start"":1775869309855,""stop"":1775869309924},{""start"":1775869309982,""stop"":1775869310001},{""start"":1775869310091,""stop"":1775869310221},{""start"":1775869310261,""stop"":1775869310689},{""start"":1775869310731,""stop"":1775869310780},{""start"":1775869311359,""stop"":1775869311398},{""start"":1775869311488,""stop"":1775869311520},{""start"":1775869311688,""stop"":1775869312197},{""start"":1775869314395,""stop"":1775869314564},{""start"":1775869315405,""stop"":1775869315464},{""start"":1775869317147,""stop"":1775869317275},{""start"":1775869318145,""stop"":1775869318693},{""start"":1775869319525,""stop"":1775869319773},{""start"":1775869321355,""stop"":1775869321804},{""start"":1775869329896,""stop"":1775869335206}]}",9.041,"{""version"":1,""segments"":[{""start"":1775869217264,""stop"":1775869219300},{""start"":1775869220053,""stop"":1775869222467},{""start"":1775869266078,""stop"":1775869270669}]}",6.302,"{""version"":1,""segments"":[{""start"":1775869273788,""stop"":1775869274241},{""start"":1775869274603,""stop"":1775869280251},{""start"":1775869280654,""stop"":1775869280771},{""start"":1775869281291,""stop"":1775869281375}]}",0,0,0,0,0,0,0,x,1,3,managed to get 2.5 cycles with a fairly full hopper,fast cycles along with accuracy being very good,ferried some fuel from all areas along with prepping their funnel,362,264,264,red,0,0,None,None,None,0,None,None,None,1,0,0,1,0,None,1,0,108,264,156,0,0
2026pncmp_qm79,qm,1,79,frc10079,frc4488,frc4061,frc2412,frc2471,frc10079,frc8896,blue,Archer B,depotWall1,0,0,0,3.957,"{""version"":1,""segments"":[{""start"":1775869192797,""stop"":1775869196177},{""start"":1775869197372,""stop"":1775869197544},{""start"":1775869200726,""stop"":1775869201131}]}",0.521,"{""version"":1,""segments"":[{""start"":1775869199813,""stop"":1775869200334}]}",Auto 1,0,0,24.586,"{""version"":1,""segments"":[{""start"":1775869242784,""stop"":1775869245951},{""start"":1775869246390,""stop"":1775869257664},{""start"":1775869292005,""stop"":1775869292431},{""start"":1775869292951,""stop"":1775869293232},{""start"":1775869297168,""stop"":1775869306606}]}",14.735,"{""version"":1,""segments"":[{""start"":1775869260083,""stop"":1775869261574},{""start"":1775869269682,""stop"":1775869271029},{""start"":1775869281754,""stop"":1775869290842},{""start"":1775869307597,""stop"":1775869310406}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,0,1,shot some in ,shot some more in,ferried,362,264,264,red,0,0,None,None,None,0,None,None,None,1,0,0,1,0,None,1,0,108,264,156,0,0
2026pncmp_qm79,qm,1,79,frc8896,frc4488,frc4061,frc2412,frc2471,frc10079,frc8896,blue,Gabriel D,middle3,0,0,0,2.067,"{""version"":1,""segments"":[{""start"":1775869184968,""stop"":1775869187035}]}",0,"{""version"":1,""segments"":[]}",Auto 2,0,0,5.162,"{""version"":1,""segments"":[{""start"":1775869306774,""stop"":1775869310651},{""start"":1775869338171,""stop"":1775869339456}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,1,0,1,0,0,0,1,,"Couldn't defend themselves against opposite defenders, gave balls to human players","Played defense by pushing bot trying to shoot and blocking them from going through the trench/bump
",362,264,264,red,0,0,None,None,None,0,None,None,None,1,0,0,1,0,None,1,0,108,264,156,0,0
2026pncmp_qm8,qm,1,8,frc1595,frc1595,frc4061,frc10416,frc360,frc2811,frc1983,red,naman p,outpostWall5,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,0,11.697,"{""version"":1,""segments"":[{""start"":1775771219608,""stop"":1775771225598},{""start"":1775771226646,""stop"":1775771226768},{""start"":1775771326592,""stop"":1775771332044},{""start"":1775771354526,""stop"":1775771354659}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,0,3,they got stuck on the trench whiletrying to go through,very low bps but effective in shooting and pretty accurat and reliable,,137,137,274,blue,0,0,None,None,None,0,None,None,None,0,5,0,0,0,None,0,0,26,137,106,0,0
2026pncmp_qm8,qm,1,8,frc4061,frc1595,frc4061,frc10416,frc360,frc2811,frc1983,red,,depotWall1,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,x,1,,,,137,137,274,blue,0,0,None,None,None,0,None,None,None,0,5,0,0,0,None,0,0,26,137,106,0,0
2026pncmp_qm8,qm,1,8,frc10416,frc1595,frc4061,frc10416,frc360,frc2811,frc1983,red,Adam M,middle3,0,0,0,3.05,"{""version"":1,""segments"":[{""start"":1775771210536,""stop"":1775771213274},{""start"":1775771214615,""stop"":1775771214824},{""start"":1775771216016,""stop"":1775771216119}]}",0,"{""version"":1,""segments"":[]}",,0,0,2.089,"{""version"":1,""segments"":[{""start"":1775771234944,""stop"":1775771236502},{""start"":1775771237268,""stop"":1775771237589},{""start"":1775771238066,""stop"":1775771238276}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",94.99999999999888,0,0,0,0,0,0,x,x,1,"Decent auto, collects from the depot then shoots into the hub accuratly","shooting then got caught on something, disabled rest of the match",N/A,137,137,274,blue,0,0,None,None,None,0,None,None,None,0,5,0,0,0,None,0,0,26,137,106,0,0
2026pncmp_qm8,qm,1,8,frc360,frc1595,frc4061,frc10416,frc360,frc2811,frc1983,blue,Annalee. M,depotWall1,0,0,0,2.754,"{""version"":1,""segments"":[{""start"":1775771200409,""stop"":1775771203163}]}",0,"{""version"":1,""segments"":[]}",,0,0,31.911,"{""version"":1,""segments"":[{""start"":1775771252638,""stop"":1775771252892},{""start"":1775771253452,""stop"":1775771253969},{""start"":1775771254869,""stop"":1775771256684},{""start"":1775771261301,""stop"":1775771263417},{""start"":1775771264724,""stop"":1775771264832},{""start"":1775771265472,""stop"":1775771267709},{""start"":1775771277858,""stop"":1775771278484},{""start"":1775771278967,""stop"":1775771280473},{""start"":1775771305425,""stop"":1775771307229},{""start"":1775771308143,""stop"":1775771310397},{""start"":1775771314265,""stop"":1775771314391},{""start"":1775771314781,""stop"":1775771318903},{""start"":1775771327333,""stop"":1775771329748},{""start"":1775771330200,""stop"":1775771330560},{""start"":1775771338155,""stop"":1775771338234},{""start"":1775771338235,""stop"":1775771338236},{""start"":1775771338268,""stop"":1775771338322},{""start"":1775771338672,""stop"":1775771343856},{""start"":1775771352388,""stop"":1775771358721}]}",6.975,"{""version"":1,""segments"":[{""start"":1775771238079,""stop"":1775771240666},{""start"":1775771250407,""stop"":1775771251152},{""start"":1775771289447,""stop"":1775771293090}]}",1.267,"{""version"":1,""segments"":[{""start"":1775771248083,""stop"":1775771248170},{""start"":1775771248920,""stop"":1775771249649},{""start"":1775771363557,""stop"":1775771364008}]}",0,0,0,0,0,0,0,x,0,2,they can get one refill on the fuel during the auto,they do have a good range they can shoot lots at a time while in different places ,They have a good aim with shooting the fuel into their alliance zone and lots at a time.,137,274,274,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,1,None,4,0,29,274,245,0,0
2026pncmp_qm8,qm,1,8,frc2811,frc1595,frc4061,frc10416,frc360,frc2811,frc1983,blue,,depotWall1,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,x,1,,,,137,274,274,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,1,None,4,0,29,274,245,0,0
2026pncmp_qm8,qm,1,8,frc1983,frc1595,frc4061,frc10416,frc360,frc2811,frc1983,blue,Eryn M,outpostWall5,0,0,0,3.128,"{""version"":1,""segments"":[{""start"":1775771202440,""stop"":1775771204016},{""start"":1775771204399,""stop"":1775771205349},{""start"":1775771205680,""stop"":1775771206091},{""start"":1775771213055,""stop"":1775771213246}]}",0,"{""version"":1,""segments"":[]}",,0,0,7.35,"{""version"":1,""segments"":[{""start"":1775771262623,""stop"":1775771262973},{""start"":1775771263817,""stop"":1775771264688},{""start"":1775771270247,""stop"":1775771271604},{""start"":1775771314733,""stop"":1775771315951},{""start"":1775771329432,""stop"":1775771331487},{""start"":1775771341442,""stop"":1775771341504},{""start"":1775771342435,""stop"":1775771343279},{""start"":1775771343817,""stop"":1775771344410}]}",1.597,"{""version"":1,""segments"":[{""start"":1775771300404,""stop"":1775771302001}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,1,0,x,x,1,Fills up in neutral then shoots around outpost ,"inefficient way of getting balls into hopper, doesn't hold too much, shoots fast",Prefirin during inactive Went to red to fill up,137,274,274,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,1,None,4,0,29,274,245,0,0
2026pncmp_qm80,qm,1,80,frc6696,frc6696,frc3663,frc4915,frc5468,frc997,frc948,red,Meri H,outpostWall5,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Other,1,0,10.808,"{""version"":1,""segments"":[{""start"":1775869728780,""stop"":1775869729619},{""start"":1775869729668,""stop"":1775869731038},{""start"":1775869732489,""stop"":1775869733908},{""start"":1775869734287,""stop"":1775869736646},{""start"":1775869736934,""stop"":1775869737015},{""start"":1775869737707,""stop"":1775869737884},{""start"":1775869738990,""stop"":1775869739298},{""start"":1775869741438,""stop"":1775869742107},{""start"":1775869742627,""stop"":1775869742896},{""start"":1775869743556,""stop"":1775869743656},{""start"":1775869744385,""stop"":1775869744475},{""start"":1775869744635,""stop"":1775869744714},{""start"":1775869744904,""stop"":1775869744962},{""start"":1775869745285,""stop"":1775869745393},{""start"":1775869746706,""stop"":1775869746905},{""start"":1775869779087,""stop"":1775869779405},{""start"":1775869780004,""stop"":1775869781740},{""start"":1775869790287,""stop"":1775869790647},{""start"":1775869791490,""stop"":1775869791759}]}",4.217,"{""version"":1,""segments"":[{""start"":1775869675200,""stop"":1775869677897},{""start"":1775869679151,""stop"":1775869679470},{""start"":1775869710827,""stop"":1775869711134},{""start"":1775869721323,""stop"":1775869722217}]}",3.607,"{""version"":1,""segments"":[{""start"":1775869757074,""stop"":1775869759343},{""start"":1775869760063,""stop"":1775869761171},{""start"":1775869764602,""stop"":1775869764733},{""start"":1775869765269,""stop"":1775869765368}]}",0,0,0,0,0,0,0,x,x,2,Auto hit the outpost very hard and then stopped,Struggled with aiming first active period,just intaked fuel,239,239,532,blue,0,0,None,None,None,0,None,None,None,0,0,0,0,0,None,0,0,20,239,219,0,0
2026pncmp_qm80,qm,1,80,frc3663,frc6696,frc3663,frc4915,frc5468,frc997,frc948,red,Dev S,middle3,0,0,0,1.138,"{""version"":1,""segments"":[{""start"":1775869656361,""stop"":1775869657499}]}",0,"{""version"":1,""segments"":[]}",Auto 2,0,0,14.467,"{""version"":1,""segments"":[{""start"":1775869702713,""stop"":1775869703790},{""start"":1775869704405,""stop"":1775869704745},{""start"":1775869704993,""stop"":1775869705255},{""start"":1775869707259,""stop"":1775869708105},{""start"":1775869708614,""stop"":1775869709317},{""start"":1775869709589,""stop"":1775869710064},{""start"":1775869736350,""stop"":1775869737436},{""start"":1775869737894,""stop"":1775869738510},{""start"":1775869741104,""stop"":1775869741383},{""start"":1775869742830,""stop"":1775869743513},{""start"":1775869744779,""stop"":1775869745915},{""start"":1775869749936,""stop"":1775869750141},{""start"":1775869754133,""stop"":1775869754889},{""start"":1775869755495,""stop"":1775869756026},{""start"":1775869759626,""stop"":1775869759773},{""start"":1775869785587,""stop"":1775869786146},{""start"":1775869786890,""stop"":1775869787416},{""start"":1775869788253,""stop"":1775869789010},{""start"":1775869789415,""stop"":1775869790257},{""start"":1775869791413,""stop"":1775869791758},{""start"":1775869793424,""stop"":1775869793929},{""start"":1775869803339,""stop"":1775869804524},{""start"":1775869807227,""stop"":1775869807833}]}",7.03,"{""version"":1,""segments"":[{""start"":1775869689366,""stop"":1775869689434},{""start"":1775869690200,""stop"":1775869690586},{""start"":1775869691205,""stop"":1775869691398},{""start"":1775869715679,""stop"":1775869716286},{""start"":1775869718944,""stop"":1775869720072},{""start"":1775869720710,""stop"":1775869721023},{""start"":1775869722278,""stop"":1775869722675},{""start"":1775869723829,""stop"":1775869724534},{""start"":1775869725441,""stop"":1775869725867},{""start"":1775869728358,""stop"":1775869728435},{""start"":1775869728549,""stop"":1775869728765},{""start"":1775869729502,""stop"":1775869729670},{""start"":1775869768765,""stop"":1775869769399},{""start"":1775869770296,""stop"":1775869770794},{""start"":1775869771891,""stop"":1775869772375},{""start"":1775869773411,""stop"":1775869773907},{""start"":1775869776379,""stop"":1775869776476},{""start"":1775869776499,""stop"":1775869776636}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,x,1,Moved back and shot preload,shot close to hub but not very accurate,ferrying slowly ,239,239,532,blue,0,0,None,None,None,0,None,None,None,0,0,0,0,0,None,0,0,20,239,219,0,0
